StartingYear,StartingSemester,FldCode,EduSecCode,TahsilHoze,Feqh,age,nationality,locality,LocationCityId,MaritalStatus,NumChildren,MilitaryStatus,Gallantry,PhysicalStatus,LesTotalUnit,IsPassedUnit,termCount,VocationCount,Avg1,Avg2,Avg3,Avg4,Avg5,Avg6,Avg7,Avg8,Avg9,Avg10,Avg11,Avg12,SelectedUnit1,SelectedUnit2,SelectedUnit3,SelectedUnit4,SelectedUnit5,SelectedUnit6,SelectedUnit7,SelectedUnit8,SelectedUnit9,SelectedUnit10,SelectedUnit11,SelectedUnit12,PassedUnit1,PassedUnit2,PassedUnit3,PassedUnit4,PassedUnit5,PassedUnit6,PassedUnit7,PassedUnit8,PassedUnit9,PassedUnit10,PassedUnit11,PassedUnit12,AbsentNo1,AbsentNo2,AbsentNo3,AbsentNo4,AbsentNo5,AbsentNo6,AbsentNo7,AbsentNo8,AbsentNo9,AbsentNo10,AbsentNo11,AbsentNo12,AbsentNoAll,AdmCode,SentArticle,SentArticleAccept,StudyHours1,StudyHours2,StudyHours3,StudyHours4,StudyHours5,StudyHours6,StudyHours7,StudyHours8,StudyHours9,StudyHours10,StudyHours11,StudyHours12,StudyHoursSum,TotalAve
1389,1,29,2,3,1,19,8,1,26,2,0,4,4,1,161,161,10,0,16.47,17.47,17.28,18.75,16.29,18.27,18.30,18.14,19.47,20.00,0.00,0.00,15,15,16,18,17,20,15,21,18,4,0,0,15,15,16,18,17,20,15,21,18,4,0,0,13,9,12,16,7,8,10,9,12,0,0,0,95,1,3,0,40,60,50,60,50,80,75,180,80,0,0,0,675,B
1389,1,29,2,5,1,23,8,1,26,2,0,3,0,1,161,159,10,0,18.17,16.42,18.64,18.60,17.76,17.52,16.97,16.53,17.96,0.00,0.00,0.00,12,19,14,20,23,21,19,15,12,0,0,0,12,17,14,20,23,21,19,15,12,0,0,0,0,3,8,11,8,8,13,8,8,0,0,0,65,1,1,1,90,450,315,241,250,245,250,294,200,0,0,0,2335,B
1389,1,33,2,5,0,30,8,1,26,2,0,3,0,1,158,158,10,0,18.60,18.53,19.27,17.24,19.37,19.25,19.18,18.18,19.19,17.95,0.00,0.00,15,16,15,17,19,16,14,19,16,11,0,0,15,16,15,17,19,16,14,19,16,11,0,0,5,10,12,8,9,4,0,7,2,0,0,0,56,1,0,0,77,145,115,60,43,55,70,80,25,42,0,0,712,A
1389,1,32,2,5,0,21,8,1,26,2,0,3,0,1,150,150,12,0,17.58,18.05,16.92,19.33,17.57,16.57,17.27,17.28,16.59,18.55,19.75,0.00,13,11,12,12,14,14,15,16,17,11,4,0,13,11,12,12,14,14,15,16,17,11,4,0,1,2,1,5,1,2,5,4,2,9,0,0,32,1,1,0,73,167,155,100,80,45,60,40,153,52,0,0,925,B
1389,1,28,2,5,0,27,5,2,26,2,0,1,0,1,154,154,12,1,14.00,16.63,17.39,18.50,0.00,15.25,17.29,15.36,17.82,17.57,19.21,0.00,8,15,16,15,0,12,14,14,22,14,14,0,8,15,16,15,0,12,14,14,22,14,14,0,0,19,15,16,0,26,16,67,9,8,7,0,182,1,0,0,0,205,75,65,0,0,125,70,220,70,0,0,830,B
1389,1,35,2,5,0,22,8,1,26,2,0,1,0,1,152,152,10,0,14.95,16.30,15.88,19.03,16.56,17.33,17.62,14.97,15.00,17.50,0.00,0.00,15,15,17,19,18,12,12,19,7,8,0,0,15,15,17,19,18,12,12,19,7,8,0,0,28,11,15,9,7,6,18,16,5,6,0,0,119,1,0,0,0,112,196,113,75,50,0,60,50,75,0,0,731,B
1389,1,30,2,4,0,29,8,1,26,2,0,1,0,1,159,153,12,1,16.65,13.47,15.42,0.00,16.82,15.80,18.69,17.69,18.41,17.81,18.00,0.00,13,17,18,0,11,22,16,18,17,13,4,0,13,14,15,0,11,22,16,18,17,13,4,0,15,14,11,0,3,10,9,5,7,2,0,0,74,1,0,0,0,440,390,0,430,300,340,310,230,250,0,0,2690,B
1390,1,25,2,5,0,25,5,1,26,2,1,1,0,1,152,152,12,1,18.68,16.85,17.08,19.09,17.46,16.90,15.82,15.34,15.92,17.50,15.75,17.50,11,13,12,11,13,15,17,8,19,4,6,6,11,13,12,11,13,15,17,8,19,4,6,6,9,6,8,8,1,8,8,7,8,5,0,0,66,1,0,0,115,30,55,80,165,165,235,70,0,0,0,0,915,B
1389,1,29,2,3,0,35,8,1,26,2,0,3,0,1,171,161,12,0,16.45,17.89,15.75,16.50,15.94,16.00,16.36,15.54,16.31,14.00,16.85,0.00,11,21,15,16,20,10,16,16,16,3,21,0,11,19,12,16,17,10,16,14,16,3,21,0,14,6,11,13,4,4,7,5,14,6,5,1,87,1,0,0,0,240,285,222,159,214,257,187,160,158,0,0,1882,B
1390,1,29,2,3,1,29,8,2,26,2,1,1,0,1,159,159,10,0,15.28,16.25,18.65,17.83,15.71,14.87,13.92,14.19,17.11,16.15,0.00,0.00,16,16,17,15,19,15,12,16,14,13,0,0,16,16,17,15,19,15,12,16,14,13,0,0,1,4,6,6,4,3,4,7,0,3,0,0,37,1,0,0,26,55,25,25,31,50,107,30,170,75,0,0,594,B
1390,1,35,2,3,0,23,8,1,26,2,0,1,0,1,161,161,8,0,17.11,16.80,15.82,15.00,15.64,17.90,15.86,16.90,0.00,0.00,0.00,0.00,21,22,29,20,14,10,22,21,0,0,0,0,21,22,29,20,14,10,22,21,0,0,0,0,9,19,12,11,22,16,11,16,0,0,0,0,116,1,2,0,0,0,0,34,60,57,80,110,0,0,0,0,341,B
1390,1,28,2,4,1,25,8,2,26,2,0,1,0,1,158,158,8,0,16.50,16.09,18.71,18.13,17.89,18.65,18.10,17.85,0.00,0.00,0.00,0.00,16,16,17,21,19,15,21,23,0,0,0,0,16,16,17,21,19,15,21,23,0,0,0,0,7,14,15,17,16,11,25,29,0,0,0,0,133,1,0,0,60,110,250,276,290,320,330,260,0,0,0,0,1896,B
1390,1,27,2,4,1,29,8,1,26,2,0,1,0,1,159,159,10,0,17.50,16.86,18.38,18.00,16.88,17.53,17.69,18.54,18.11,0.00,0.00,0.00,16,15,16,18,20,17,18,17,14,0,0,0,16,15,16,18,20,17,18,17,14,0,0,0,12,8,17,11,14,5,10,13,15,0,0,0,104,1,4,1,322,349,413,268,152,156,146,172,175,0,0,0,2153,B
1390,1,27,2,5,1,26,8,2,26,2,0,1,0,1,165,161,10,0,17.88,18.28,16.40,15.45,16.91,16.55,18.93,18.97,16.70,13.91,0.00,0.00,16,12,9,15,11,21,14,17,15,23,0,0,16,12,5,15,11,21,14,17,15,23,0,0,3,6,4,5,2,15,3,6,5,3,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1390,1,32,2,1,1,31,8,2,26,2,1,1,0,1,150,150,10,0,16.28,17.56,17.62,17.83,16.50,19.30,19.14,18.33,18.80,15.00,0.00,0.00,23,19,20,15,11,20,14,12,10,6,0,0,23,19,20,15,11,20,14,12,10,6,0,0,10,7,6,21,16,18,8,8,1,0,0,0,94,1,1,0,85,85,55,50,60,60,0,0,30,0,0,0,425,B
1390,1,34,2,3,1,24,8,1,26,2,0,1,0,1,151,151,8,0,18.41,17.72,19.71,17.09,19.29,18.48,17.54,18.59,0.00,0.00,0.00,0.00,16,9,14,22,17,24,23,22,0,0,0,0,16,9,14,22,17,24,23,22,0,0,0,0,12,3,3,9,5,6,3,8,0,0,0,0,49,1,2,1,130,142,142,89,148,130,153,102,0,0,0,0,1036,A
1390,1,32,2,1,1,24,8,1,26,2,0,1,0,2,150,150,10,0,18.69,17.87,17.59,19.32,17.39,17.25,17.08,16.91,18.86,0.00,0.00,0.00,16,17,16,19,14,20,18,16,14,0,0,0,16,17,16,19,14,20,18,16,14,0,0,0,10,10,14,13,10,16,16,12,11,0,0,0,110,1,0,0,110,101,32,40,25,25,120,40,0,0,0,0,493,B
1390,1,27,2,5,1,21,8,1,26,2,0,1,0,1,164,161,10,0,16.22,15.91,16.40,19.00,19.05,17.92,17.80,18.39,18.31,18.71,0.00,0.00,16,16,10,3,10,13,16,21,21,24,0,0,16,13,10,3,10,13,16,21,21,24,0,0,9,9,11,17,5,11,7,17,18,1,0,0,103,1,0,0,62,25,0,0,0,0,0,75,24,0,0,0,186,B
1390,1,29,2,4,1,27,8,2,26,2,1,1,0,1,159,159,12,0,15.75,14.71,17.79,15.05,16.69,14.00,16.42,14.60,16.88,16.50,14.36,12.86,14,14,17,11,13,15,18,15,20,6,9,7,14,14,17,11,13,15,18,15,20,6,9,7,10,10,13,14,17,14,17,13,10,4,9,5,134,1,0,0,152,160,115,50,203,150,210,180,0,0,0,0,1220,C
1390,1,31,2,3,1,22,8,1,26,2,0,1,0,1,150,150,8,0,18.50,17.16,17.71,17.38,17.61,18.59,18.53,18.09,0.00,0.00,0.00,0.00,16,16,14,17,18,22,18,17,0,0,0,0,16,16,14,17,18,22,18,17,0,0,0,0,2,6,13,9,12,11,15,16,0,0,0,0,84,1,2,1,60,160,145,185,250,200,280,380,0,0,0,0,1660,A
1390,1,28,2,5,1,23,8,1,26,2,0,1,0,1,158,154,10,0,18.25,18.17,17.90,14.89,15.12,17.87,18.02,17.57,16.90,0.00,0.00,0.00,16,16,17,19,17,19,21,23,10,0,0,0,16,16,17,19,17,19,21,23,6,0,0,0,4,12,18,14,13,20,21,28,6,0,0,0,135,1,0,0,280,230,250,250,250,200,250,245,200,0,0,0,2155,B
1390,1,29,2,3,1,29,8,1,26,2,0,1,0,1,159,159,10,0,18.31,18.97,18.97,18.40,18.74,17.75,17.50,18.00,19.08,18.71,0.00,0.00,16,16,17,15,19,16,11,24,18,7,0,0,16,16,17,15,19,16,11,24,18,7,0,0,6,4,8,12,10,11,8,9,15,4,0,0,85,1,0,0,202,210,280,185,200,253,310,330,200,0,0,0,2170,A
1390,1,30,2,1,1,29,8,1,26,2,1,1,0,1,153,153,10,0,17.56,17.75,15.86,17.20,15.94,17.76,18.67,18.41,17.08,17.56,0.00,0.00,16,12,14,15,17,17,18,17,12,9,0,0,16,12,14,15,17,17,18,17,12,9,0,0,3,3,10,3,3,4,2,2,2,0,0,0,31,1,0,0,252,241,168,100,130,130,150,75,130,90,0,0,1466,B
1390,1,27,2,3,1,29,8,1,26,2,1,1,0,255,155,155,10,1,16.22,16.42,14.79,0.00,14.11,17.65,18.17,17.63,16.83,15.39,0.00,0.00,16,12,13,0,14,13,18,17,18,18,0,0,16,12,13,0,14,13,18,17,18,18,0,0,6,7,9,12,0,8,6,9,9,5,0,0,70,1,0,0,28,87,0,0,0,0,80,115,44,0,0,0,354,B
1389,1,33,2,3,0,29,8,2,26,2,0,1,0,1,162,162,8,0,18.53,17.73,19.73,18.30,17.79,17.78,18.10,16.58,0.00,0.00,0.00,0.00,15,15,17,22,17,23,20,26,0,0,0,0,15,15,17,22,17,23,20,26,0,0,0,0,7,6,7,5,3,7,8,5,0,0,0,0,48,1,4,1,0,0,163,204,42,150,40,192,0,0,0,0,791,B
1390,1,33,2,4,0,25,8,1,26,2,0,1,0,1,156,156,10,0,17.19,17.56,18.85,18.00,16.95,17.63,18.15,17.66,18.32,17.00,0.00,0.00,16,17,17,12,21,17,13,19,20,4,0,0,16,17,17,12,21,17,13,19,20,4,0,0,6,9,17,12,12,10,13,7,11,0,0,0,96,1,2,0,125,120,105,0,30,25,65,50,30,0,0,0,550,B
1390,1,32,2,4,1,23,8,1,26,2,0,1,0,1,150,150,10,0,18.62,18.29,17.94,17.50,18.85,17.90,17.78,17.41,19.33,0.00,0.00,0.00,16,14,18,12,24,20,18,16,12,0,0,0,16,14,18,12,24,20,18,16,12,0,0,0,3,12,18,12,25,18,20,11,13,0,0,0,131,1,1,0,83,57,37,0,28,30,32,26,0,0,0,0,293,A
1390,1,32,2,1,1,27,8,1,26,2,0,1,0,1,150,150,10,0,19.41,18.58,18.37,19.33,19.11,18.70,18.53,18.14,19.50,0.00,0.00,0.00,16,16,19,15,18,20,18,16,12,0,0,0,16,16,19,15,18,20,18,16,12,0,0,0,1,7,14,8,8,7,7,6,13,0,0,0,70,1,1,0,235,265,282,160,175,180,308,225,177,0,0,0,2007,A
1390,1,29,2,4,1,28,8,1,26,2,1,1,0,1,159,159,10,0,15.50,16.69,16.43,13.83,15.73,16.00,15.44,15.00,16.12,15.85,0.00,0.00,16,13,14,18,14,16,16,18,20,11,0,0,16,13,14,18,14,16,16,18,20,11,0,0,10,8,7,14,6,5,8,8,3,7,0,0,75,1,0,0,300,180,425,238,200,415,350,160,300,0,0,0,2568,C
1390,1,30,2,1,0,24,8,1,26,2,1,1,0,1,153,153,10,0,19.06,17.98,19.16,17.83,18.47,17.47,19.03,19.47,17.40,18.23,0.00,0.00,16,15,17,15,17,17,16,17,10,11,0,0,16,15,17,15,17,17,16,17,10,11,0,0,11,9,9,11,6,8,9,9,14,6,0,0,90,1,0,0,300,250,250,250,250,190,220,380,290,190,0,0,2570,A
1390,1,27,2,3,1,27,8,1,26,2,0,1,0,1,163,163,10,0,16.72,15.28,19.60,18.40,16.54,16.50,17.06,16.57,16.79,16.00,0.00,0.00,16,15,10,15,13,17,18,17,21,12,0,0,16,15,10,15,13,17,18,17,21,12,0,0,9,8,11,9,13,7,7,23,17,0,0,0,104,1,0,0,190,221,213,191,130,105,80,110,106,0,0,0,1346,B
1390,1,28,2,5,1,22,8,1,26,2,0,4,0,1,158,158,10,0,18.00,18.56,18.26,15.97,15.38,16.21,17.82,17.80,0.00,0.00,0.00,0.00,16,16,17,19,21,19,19,23,0,0,0,0,16,16,17,19,21,19,19,23,0,0,0,0,0,6,14,16,18,9,21,28,0,0,0,0,112,1,0,0,305,250,250,250,250,250,250,250,0,0,0,0,2055,B
1390,1,35,2,4,1,29,8,2,26,2,0,1,0,1,158,158,12,0,17.58,18.00,16.86,16.14,14.14,15.92,16.96,16.77,15.15,14.38,16.33,0.00,12,16,21,14,14,13,14,13,17,8,12,0,12,16,21,14,14,13,14,13,17,8,12,0,4,9,5,8,3,6,9,2,25,2,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1390,1,35,2,1,1,31,8,1,26,2,1,1,0,1,154,154,10,0,17.75,16.50,19.43,17.00,17.33,17.09,17.83,16.09,17.18,20.00,0.00,0.00,16,16,17,19,18,17,18,17,14,2,0,0,16,16,17,19,18,17,18,17,14,2,0,0,7,11,15,6,5,2,1,0,6,1,0,0,52,1,0,0,132,125,149,25,138,162,260,219,195,0,0,0,1405,B
1390,1,35,2,1,1,25,8,2,26,2,0,1,0,1,154,154,10,0,19.25,18.41,18.76,18.72,17.97,19.21,17.69,16.29,18.38,0.00,0.00,0.00,16,16,17,18,18,17,18,17,17,0,0,0,16,16,17,18,18,17,18,17,17,0,0,0,5,10,9,10,8,4,9,10,8,0,0,0,71,1,1,0,385,370,425,410,405,430,405,370,310,0,0,0,3510,A
1390,1,35,2,4,1,34,8,1,26,2,2,1,0,1,156,154,12,1,16.25,18.00,18.07,16.50,17.03,17.79,18.15,0.00,15.82,16.10,19.14,0.00,16,17,14,18,18,17,22,0,17,10,7,0,16,17,14,18,18,17,20,0,17,10,7,0,6,9,9,14,9,12,13,0,8,1,6,0,85,1,0,0,300,300,250,250,250,200,250,50,250,150,0,0,2250,B
1390,1,32,2,4,0,27,8,1,26,2,0,1,0,1,150,150,10,0,18.41,18.19,16.44,15.60,17.14,17.07,16.92,18.50,18.63,16.60,0.00,0.00,16,13,16,15,18,14,18,20,15,5,0,0,16,13,16,15,18,14,18,20,15,5,0,0,6,7,10,9,12,14,21,14,14,0,0,0,107,1,1,0,119,117,50,38,50,56,116,50,104,0,0,0,700,B
1390,1,32,2,4,0,27,8,1,26,2,0,3,0,1,150,150,8,0,17.56,18.78,18.82,18.41,17.35,16.56,15.71,16.15,0.00,0.00,0.00,0.00,16,16,25,22,20,24,12,13,0,0,0,0,16,16,25,22,20,24,12,13,0,0,0,0,15,10,9,14,28,10,10,7,0,0,0,0,102,1,0,0,0,127,97,30,100,34,32,35,0,0,0,0,455,B
1390,1,35,2,5,1,25,8,2,26,2,0,1,0,1,154,154,12,2,0.00,0.00,19.20,18.20,18.55,17.92,19.56,18.63,15.96,18.42,15.73,19.00,0,0,16,14,20,19,16,19,19,12,13,4,0,0,16,14,20,19,16,19,19,12,13,4,0,0,7,7,8,3,5,9,11,15,16,0,81,1,0,0,0,0,153,83,141,119,84,0,48,0,0,0,628,A
1390,1,32,2,5,1,27,8,1,26,2,1,1,0,1,154,154,12,0,17.26,14.92,18.38,17.45,15.39,16.06,15.21,15.84,16.82,16.00,15.50,17.70,19,13,13,11,18,18,14,16,14,4,4,10,19,13,13,11,18,18,14,16,14,4,4,10,8,9,3,5,4,8,10,12,7,6,2,2,75,1,0,0,75,25,45,0,25,25,0,25,0,0,0,0,220,B
1390,1,32,2,1,1,21,8,1,26,2,0,1,0,1,152,150,10,0,19.00,15.33,17.38,15.59,17.25,18.50,18.18,17.36,19.06,19.12,0.00,0.00,16,12,17,11,14,16,22,16,16,8,0,0,16,10,17,11,14,16,22,16,16,8,0,0,10,25,19,13,15,16,18,21,12,6,0,0,154,1,0,0,180,50,232,90,30,108,205,90,210,200,0,0,1395,B
1390,1,32,2,3,0,24,8,1,26,2,1,1,0,1,150,150,10,0,19.00,17.46,18.64,19.00,19.19,18.35,18.19,18.97,19.67,0.00,0.00,0.00,16,14,18,15,21,20,18,16,12,0,0,0,16,14,18,15,21,20,18,16,12,0,0,0,4,5,10,7,5,3,3,7,8,0,0,0,51,1,1,0,190,400,337,133,70,100,170,95,25,0,0,0,1520,A
1390,1,33,2,1,1,23,8,2,26,2,0,1,0,1,156,156,10,0,18.76,19.33,19.62,19.07,18.06,19.94,18.35,18.93,19.55,17.00,0.00,0.00,19,12,17,15,18,17,17,19,20,2,0,0,19,12,17,15,18,17,17,19,20,2,0,0,0,8,6,16,10,9,14,13,19,0,0,0,94,1,0,0,152,61,27,25,42,26,132,50,156,0,0,0,671,A
1390,1,33,2,4,1,31,8,1,26,2,1,1,0,1,156,156,10,0,18.75,18.97,19.57,19.47,18.56,19.26,17.41,17.80,18.35,18.00,0.00,0.00,16,14,14,15,21,17,17,19,21,2,0,0,16,14,14,15,21,17,17,19,21,2,0,0,1,2,5,3,1,4,5,6,10,0,0,0,37,1,0,0,300,250,250,250,250,250,250,0,0,0,0,0,1800,A
1390,1,29,2,3,0,21,8,2,26,2,0,1,0,1,166,159,12,0,17.47,15.12,17.35,18.73,15.95,15.75,14.61,17.01,16.45,16.00,16.00,0.00,16,16,17,10,11,14,18,24,22,12,6,0,16,13,17,10,11,10,18,24,22,12,6,0,5,17,10,9,6,6,18,6,12,7,15,0,111,1,0,0,258,123,204,101,198,140,203,265,375,263,0,0,2130,B
1390,1,34,2,3,1,28,8,1,26,2,1,1,0,1,153,151,8,0,18.93,14.57,18.44,16.74,18.53,18.67,18.41,18.35,0.00,0.00,0.00,0.00,14,14,17,19,19,21,23,22,0,0,0,0,14,12,17,19,19,21,23,22,0,0,0,0,3,14,7,8,4,2,8,11,0,0,0,0,56,1,1,0,0,0,0,0,90,0,174,288,0,0,0,0,552,B
1390,1,25,2,5,1,25,8,1,26,2,0,1,0,1,161,158,10,0,17.47,17.45,18.36,17.64,15.74,15.35,16.44,17.02,16.09,0.00,0.00,0.00,16,19,18,22,17,17,16,14,16,0,0,0,16,19,18,22,17,14,16,14,16,0,0,0,5,21,15,10,12,5,8,9,11,0,0,0,95,1,1,0,90,167,152,238,175,334,118,122,85,0,0,0,1481,B
1390,1,25,2,5,0,21,8,1,26,2,0,1,0,1,158,158,12,0,17.38,17.50,16.83,15.20,17.00,14.83,17.47,17.39,16.77,15.50,15.88,0.00,16,9,18,15,7,6,16,14,22,18,4,0,16,9,18,15,7,6,16,14,22,18,4,0,9,11,19,11,7,10,15,12,13,4,65,0,174,1,0,0,206,167,79,53,0,35,68,32,39,0,0,0,679,B
1390,1,31,2,3,1,26,8,1,26,2,0,1,0,1,150,150,8,0,19.62,18.94,19.82,19.06,20.00,19.94,20.00,20.00,0.00,0.00,0.00,0.00,16,16,17,17,18,18,18,18,0,0,0,0,16,16,17,17,18,18,18,18,0,0,0,0,1,4,7,6,6,2,2,7,0,0,0,0,34,1,5,2,55,25,118,118,168,252,442,400,0,0,0,0,1578,A
1390,1,33,2,1,1,25,8,1,26,2,0,1,4,1,156,156,8,0,17.91,19.18,20.00,19.69,19.27,19.43,19.71,19.21,0.00,0.00,0.00,0.00,19,17,17,18,22,21,21,21,0,0,0,0,19,17,17,18,22,21,21,21,0,0,0,0,6,16,12,7,7,5,8,8,0,0,0,0,68,1,1,0,275,300,250,200,220,250,180,140,0,0,0,0,1815,A
1390,1,24,2,4,1,25,8,2,26,2,0,1,0,1,150,150,10,0,17.75,17.82,17.61,15.20,17.18,18.89,19.76,19.22,18.73,0.00,0.00,0.00,12,17,18,15,17,18,17,23,13,0,0,0,12,17,18,15,17,18,17,23,13,0,0,0,2,18,3,9,5,12,9,15,16,0,0,0,88,1,0,0,113,150,25,25,25,50,90,110,60,0,0,0,648,A
1390,1,24,2,1,1,26,8,2,26,2,1,1,0,1,150,150,10,0,18.81,17.79,17.09,15.20,16.71,18.22,19.15,17.73,18.92,0.00,0.00,0.00,16,17,17,15,17,18,17,20,13,0,0,0,16,17,17,15,17,18,17,20,13,0,0,0,6,13,14,7,4,4,5,7,4,0,0,0,62,1,0,0,215,140,240,200,180,130,150,90,110,0,0,0,1455,B
1390,1,35,2,1,1,21,8,2,26,1,0,1,4,1,154,154,10,0,17.62,17.86,17.17,16.94,17.11,17.38,16.69,17.66,15.93,14.43,0.00,0.00,16,7,12,18,18,17,18,19,15,14,0,0,16,7,12,18,18,17,18,19,15,14,0,0,12,9,22,11,11,9,7,10,10,0,0,0,101,1,1,0,155,213,150,181,208,209,227,218,150,0,0,0,1711,B
1390,1,35,2,4,1,29,8,1,26,2,0,1,0,1,154,154,10,0,18.21,18.51,18.62,18.60,18.83,19.23,16.60,16.87,18.50,0.00,0.00,0.00,16,19,16,20,18,13,20,19,13,0,0,0,16,19,16,20,18,13,20,19,13,0,0,0,4,11,3,44,7,14,16,15,11,0,0,0,125,1,0,0,217,248,242,123,168,120,127,0,55,0,0,0,1300,A
1390,1,24,2,1,0,31,8,1,26,2,2,1,0,1,163,154,10,1,16.69,14.82,18.21,10.74,0.00,18.36,17.72,16.27,17.16,17.26,0.00,0.00,16,14,14,17,0,14,19,20,16,19,0,0,16,12,14,10,0,14,19,20,16,19,0,0,3,9,23,12,0,7,8,11,9,2,0,0,82,1,0,0,285,65,139,80,40,80,230,220,115,80,0,0,1334,B
1390,1,24,2,5,1,21,8,2,26,2,0,1,0,1,143,140,10,1,16.50,13.79,14.00,0.00,17.45,17.17,18.40,15.97,18.65,16.50,0.00,0.00,8,17,6,0,22,18,17,16,17,16,0,0,8,14,6,0,22,18,17,16,17,16,0,0,21,18,41,12,15,18,21,18,27,2,0,0,192,1,0,0,100,100,250,250,50,100,230,175,0,0,0,0,1255,B
1390,1,24,2,3,1,22,8,2,26,2,0,1,0,1,150,150,10,0,18.03,18.18,17.21,16.42,14.41,15.83,18.99,16.94,17.69,0.00,0.00,0.00,16,17,17,19,17,18,17,16,13,0,0,0,16,17,17,19,17,18,17,16,13,0,0,0,2,6,4,7,8,6,13,3,6,0,0,0,54,1,0,0,300,270,350,402,260,290,245,195,170,0,0,0,2482,B
1390,1,24,2,5,1,19,8,1,26,1,0,1,0,1,150,150,12,2,18.31,17.21,18.56,17.86,17.44,18.72,18.12,17.29,17.94,0.00,0.00,16.00,16,17,17,11,17,18,21,12,17,0,0,4,16,17,17,11,17,18,21,12,17,0,0,4,3,6,16,5,3,8,21,10,14,0,0,0,85,1,0,0,215,125,20,31,0,0,0,0,0,0,0,0,391,B
1390,1,25,2,4,1,29,8,1,26,2,0,1,0,1,157,157,10,0,18.45,18.08,17.20,18.62,17.55,18.61,17.07,18.67,17.46,12.25,0.00,0.00,19,12,10,13,11,18,24,24,23,3,0,0,19,12,10,13,11,18,24,24,23,3,0,0,10,16,28,11,10,23,30,23,15,0,0,0,165,1,1,0,105,95,50,50,40,37,80,35,35,0,0,0,527,B
1390,1,25,2,5,1,19,8,1,26,1,0,1,0,1,152,152,10,0,19.12,17.88,19.94,18.30,19.25,19.24,18.39,18.04,19.36,0.00,0.00,0.00,16,12,18,22,20,17,16,17,14,0,0,0,16,12,18,22,20,17,16,17,14,0,0,0,5,8,8,9,4,7,3,6,2,0,0,0,52,1,1,0,100,162,115,115,120,80,160,67,75,0,0,0,994,A
1390,1,25,2,3,1,26,8,2,26,2,0,1,0,1,153,153,10,0,18.25,16.67,19.41,17.05,18.10,17.67,16.09,16.75,15.68,19.08,0.00,0.00,16,12,17,19,13,15,16,14,19,12,0,0,16,12,17,19,13,15,16,14,19,12,0,0,5,5,4,4,6,10,7,10,7,6,0,0,63,1,0,0,168,176,229,229,267,206,304,228,238,118,0,0,2163,B
1390,1,25,2,5,1,19,8,1,26,1,0,1,0,1,152,152,10,0,20.00,19.21,19.56,19.32,17.95,15.88,18.25,17.68,18.82,0.00,0.00,0.00,16,12,18,22,20,17,16,14,14,0,0,0,16,12,18,22,20,17,16,14,14,0,0,0,6,16,3,1,4,5,11,6,6,0,0,0,57,1,1,0,100,150,190,219,70,170,65,7,22,0,0,0,993,A
1390,1,25,2,5,1,25,8,1,26,2,0,1,0,1,156,156,10,0,17.68,18.75,19.29,18.83,18.83,19.24,18.28,16.56,18.06,19.75,0.00,0.00,19,12,14,18,16,17,16,18,16,10,0,0,19,12,14,18,16,17,16,18,16,10,0,0,12,11,13,11,11,9,9,12,11,5,0,0,103,1,0,0,0,0,0,0,0,68,0,0,0,0,0,0,68,A
1390,1,27,2,3,1,26,8,2,26,2,0,1,0,1,159,159,10,0,18.47,17.27,19.41,17.60,19.88,19.09,19.66,17.86,18.27,0.00,0.00,0.00,16,18,17,15,17,17,22,18,13,0,0,0,16,18,17,15,17,17,22,18,13,0,0,0,6,15,10,15,20,10,13,13,8,0,0,0,109,1,3,1,181,176,155,165,120,260,305,260,0,0,0,0,1622,A
1390,1,27,2,5,0,20,8,1,26,2,0,1,0,1,159,159,10,0,16.06,15.29,17.86,13.87,15.23,16.94,16.36,17.38,16.60,16.67,0.00,0.00,16,16,14,15,13,17,18,14,21,9,0,0,16,16,14,15,13,17,18,14,21,9,0,0,10,11,24,13,10,12,14,15,19,3,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1390,1,28,2,5,1,20,8,2,26,2,0,1,0,1,162,158,10,0,16.56,14.00,18.64,16.00,17.01,17.47,17.10,18.31,18.69,17.36,0.00,0.00,16,11,11,17,17,19,21,21,16,7,0,0,14,9,11,17,17,19,21,21,16,7,0,0,6,14,8,9,9,6,18,21,15,0,0,0,104,1,0,0,0,0,147,225,245,235,250,200,200,0,0,0,1502,B
1390,1,47,2,1,1,22,8,1,26,1,0,3,0,1,150,150,12,0,18.92,18.45,17.68,18.33,19.22,19.08,17.12,18.07,17.62,18.50,14.00,0.00,12,16,17,15,18,12,16,14,12,14,4,0,12,16,17,15,18,12,16,14,12,14,4,0,2,4,10,9,5,6,3,6,5,11,0,0,60,1,0,0,174,358,422,377,482,356,435,318,194,147,0,0,3263,A
1390,1,28,2,3,1,20,8,1,26,2,0,1,0,1,158,158,8,0,19.56,19.83,19.16,18.90,18.83,19.38,0.00,0.00,0.00,0.00,0.00,0.00,16,18,19,21,24,22,0,0,0,0,0,0,16,18,19,21,24,22,0,0,0,0,0,0,3,7,14,18,24,27,2,1,0,0,0,0,96,1,0,0,87,167,108,89,139,110,0,66,0,0,0,0,766,A
